time,ground_pelvis_0,ground_pelvis_1,ground_pelvis_2,ground_pelvis_4,hip_r_0,hip_r_1,knee_r_0,ankle_r_0,hip_l_0,hip_l_1,knee_l_0,ankle_l_0
0.0018276700000000035,-0.0003257243506451701,-0.031695466843971114,0.0643022074938659,0.9292948208450164,0.18594611005267492,0.036827135535369995,-0.185588791345217,0.020963256388843388,0.07845161176497371,-0.06602338502049414,-0.944030959331957,-0.33197883032936576
0.0020776700000000037,-0.00031833975122048355,-0.031627122012556984,0.06434743330715947,0.9293390046801667,0.18547928969830813,0.036796554184440826,-0.18538182149743268,0.021178421009539202,0.0792009500747907,-0.06594741013231949,-0.9445845236200657,-0.33090362639368537
0.002327670000000004,-0.0003104691196717542,-0.03156000172819234,0.06439237594069722,0.9293832210634064,0.18501197156236368,0.036767721591333985,-0.1851744275949285,0.021389284492398377,0.07994921117452634,-0.0658730064866539,-0.9451331585823645,-0.3298399361366118
0.002577670000000004,-0.00030218875928417004,-0.031494011292987616,0.06443701837302322,0.9294274630839306,0.18454424670100497,0.03674053253949588,-0.18496664898815052,0.021596139059044575,0.08069647627237524,-0.06580005450523937,-0.9456768994868455,-0.32878757094580047
0.0028276700000000043,-0.0002935764573720372,-0.03142905283002679,0.06448134193016644,0.929471723687553,0.18407620866816665,0.03671487852467121,-0.18475852769716633,0.021799280116307947,0.08144282741197875,-0.06572843073474247,-0.9462157829849007,-0.32774631875388294
0.0030776700000000046,-0.00028471068317121657,-0.031365025976177505,0.06452532640933097,0.9295159957422258,0.18360795247399442,0.03669064851266112,-0.18455010788157833,0.021999005367840135,0.08218834658811826,-0.065658008735557,-0.9467498468353349,-0.326715945738767
0.003327670000000005,-0.0002756698283175387,-0.031301828521880716,0.06456895020970888,0.9295602721000072,0.18313957359814848,0.036667729639740396,-0.1843414353447852,0.0221956139392878,0.0829331149159379,-0.06558865990433534,-0.9472791296576951,-0.32569619792100735
0.003577670000000005,-0.0002665315127645676,-0.031239357034735005,0.06461219048257875,0.9296045456534366,0.18267116708665157,0.03664600789398593,-0.18413255707402068,0.022389405510460845,0.08367721188968204,-0.06552025427215967,-0.9478036707318849,-0.3246868026573775
0.0038276700000000052,-0.0002573719757396389,-0.031177507428498882,0.06465502328025752,0.9296488093850503,0.18220282675713195,0.0366253687344859,-0.1839235208254835,0.022580679481851766,0.08442071474273867,-0.06545266123106558,-0.9483235098285175,-0.3236874700554058
0.0040776700000000055,-0.00024826556144264884,-0.03111617559769249,0.06469742380611763,0.9296930564083441,0.1817346445186647,0.03660569776274139,-0.18371437473653818,0.022769734115495013,0.08516369796773365,-0.06538575032423083,-0.948838687133551,-0.3226978942821867
0.004327670000000006,-0.00023928427963150793,-0.031055257988494643,0.06473936664836767,0.9297372800028773,0.18126670978701465,0.03658688132475122,-0.1835051669781456,0.022956865705341677,0.08590623291829264,-0.06531939195462884,-0.949349243187562,-0.32171775482013576
